frequency_hz,measured_real_ohm,measured_imag_ohm,measured_magnitude_ohm,measured_phase_deg,model_real_ohm,model_imag_ohm,model_magnitude_ohm,model_phase_deg,magnitude_error_db,phase_error_deg
56283.3739231414,435.501445140904,-5611.54520425967,5628.41905761907,-85.5622777895015,2842.04499876337,-5488.2828280562,6180.49093322953,-62.6231325035614,0.812730975565873,22.93914528594
56856.2305465265,418.240694788257,-5567.24450180577,5582.93261840617,-85.7037099706005,2798.39532105071,-5454.05788819457,6130.07045804988,-62.8383207861676,0.812061599365776,22.8653891844329
57434.9177498518,427.929426828422,-5549.11879322007,5565.59457521062,-85.5902693848803,2755.27439183375,-5419.72425340748,6079.88058741848,-63.0521690577146,0.767669650080731,22.5381003271658
58019.4948772201,443.069363073982,-5475.2577132736,5493.1555127501,-85.3735860284394,2712.68059600649,-5385.29055670266,6029.92457631611,-63.264673145116,0.809799714533362,22.1089128833234
58610.0218767433,407.642858915655,-5444.0568970506,5459.29740889331,-85.7177687657858,2670.6121586789,-5350.7653077745,5980.20557179824,-63.4758292113323,0.79158718100677,22.2419395544535
59206.55930669,404.318788479308,-5341.97834944356,5357.25735508769,-85.671701610207,2629.06715020623,-5316.15689056146,5930.72661360795,-63.6856337505154,0.88330790445934,21.9860678596916
59809.1683416956,392.038000356393,-5318.62054056712,5333.04961989535,-85.7843252561001,2588.0434912166,-5281.4735609914,5881.49063485438,-63.8940835830602,0.850235707007827,21.8902416730399
60417.9107790357,401.743622034176,-5242.9759319366,5258.34523027079,-85.618266695602,2547.53895762997,-5246.72344491139,5832.50046275397,-64.1011758505711,0.900113722794983,21.5170908450309
61032.8490449636,397.474906471354,-5205.85959365999,5221.01143555309,-85.6338554579898,2507.55118566252,-5211.91453619847,5783.75881943174,-64.30690801075,0.889110606056543,21.3269474472398
61654.0462011116,417.027998613544,-5165.0481890064,5181.85634173564,-85.3839298474951,2468.07767681039,-5177.05469504751,5735.26832277996,-64.5112778322128,0.881367446319178,20.8726520152824
62281.5659509587,398.666981523928,-5101.08010417993,5116.63498711973,-85.5312210713005,2429.11580280713,-5142.1516464324,5687.03148737149,-64.7142833892415,0.918023932798597,20.8169376820589
62915.4726463627,410.000838543793,-5051.96981753341,5068.57965557168,-85.3602363118604,2390.66281054942,-5107.21297873639,5639.05072542511,-64.9159230564793,0.92639450371798,20.4443132553812
63555.8312941597,390.46334686796,-5023.28008890536,5038.43274013262,-85.5552932456445,2352.71582698589,-5072.24614254747,5591.32834782019,-65.116195503573,0.904390626829927,20.4390977420716
64202.7075628307,381.509305261588,-4965.30916552374,4979.94422250242,-85.6063140048511,2315.27186396424,-5037.25844961451,5543.86656515804,-65.3150996897722,0.931765804595418,20.2912143150789
64856.1677892351,386.897598465517,-4905.01618061104,4920.25136387913,-85.4899645719405,2278.32782303197,-5002.25707195979,5496.66748886753,-65.5126348584887,0.962243509729023,19.9773297134518
65516.278985415,371.720535599428,-4847.59388594079,4861.8250317753,-85.6150575783441,2241.88050018636,-4967.24904114328,5449.73313235195,-65.7088005318246,0.991518210720415,19.9062570465195
66183.1088454656,406.589022437679,-4815.17722719971,4832.31273434466,-85.1734477339143,2205.92659056979,-4932.24124767452,5403.06541217528,-65.9035965050722,0.969703849106961,19.2698512288421
66856.7257524784,370.301873922718,-4775.98226141911,4790.31627757715,-85.5664885445297,2170.46269310624,-4897.24044056705,5356.66614928458,-66.0970228411943,0.970607834385504,19.4694657033354
67537.1987855529,372.427620211994,-4712.50596195103,4727.19946413527,-85.481327311693,2135.48531507581,-4862.25322703112,5310.5370702669,-66.2890798652882,1.01069034085322,19.1922474464048
68224.5977268818,385.868072107361,-4667.35703073198,4683.2804551292,-85.2738890669875,2100.99087662356,-4827.28607229977,5264.67980863744,-66.4797681590401,1.01643594142003,18.7941209079473
68918.9930689059,351.056607325189,-4653.02277320348,4666.24706477238,-85.6853795882648,2066.97571519989,-4792.34529958378,5219.09590615739,-66.669088555174,0.972550955598794,19.0162910330909
69620.456021544,351.685735509961,-4587.53093590284,4600.99151753476,-85.6162097719163,2033.43608992942,-4757.43709015062,5173.78681417859,-66.8570421319009,1.01914194115068,18.7591676400153
70329.0585194948,350.54691288878,-4566.96633982029,4580.40005754818,-85.6107508366751,2000.3681859059,-4722.56748352286,5128.75389501309,-67.043630207373,0.982168966904437,18.567120629302
71044.8732296143,358.73846374589,-4509.10709013046,4523.35495353123,-85.4512064158527,1967.76811841067,-4687.74237779117,5083.99842332515,-67.2288543341466,1.0148947692382,18.2223520817061
71767.973558367,371.026054187061,-4462.15882214205,4477.55755819015,-85.246821517541,1935.6319370527,-4652.96753003746,5039.52158754392,-67.4127162936589,1.02696265147574,17.8341052238821
72498.4336593551,353.626692112229,-4420.97107598831,4435.09155397039,-85.4267354197008,1903.95562982797,-4618.24855686326,4995.32449129416,-67.5952180907236,1.03322230752922,17.8315173289772
73236.3284409209,345.050323195689,-4392.77093421401,4406.30187413582,-85.5086625262294,1872.73512709693,-4583.59093501905,4951.40815484359,-67.7763619480476,1.01308960822556,17.7323005781818
73981.7335738308,332.448760994079,-4336.59893389298,4349.32322231037,-85.6162126637767,1841.96630547794,-4549.00000212952,4907.77351656435,-67.9561503007739,1.04925658090691,17.6600623630028
74734.7254990334,325.604605839707,-4300.23217434741,4312.54160706151,-85.6699455617751,1811.64499165594,-4514.48095751081,4864.42143440716,-68.1345857910541,1.04595790651753,17.535359770721
75495.3814354998,321.343621482141,-4262.78827607631,4274.88311065003,-85.6890009946263,1781.76696610485,-4480.03886307473,4821.35268738581,-68.3116712626543,1.0448931517529,17.3773297319721
76263.7793881416,318.9212411868,-4218.10280960607,4230.14208632367,-85.6762218008093,1752.32796672283,-4445.67864431594,4778.56797707072,-68.487409755597,1.05885626516861,17.1888120452123
77039.9981558107,299.099115007647,-4180.60414532599,4191.28993276714,-85.9077763860932,1723.3236923797,-4411.40509137755,4736.06792908938,-68.6618045008432,1.06140437182703,17.24597188525
77824.1173393799,325.870159700831,-4132.46197139512,4145.29049717993,-85.4912040023494,1694.74980637589,-4377.22286019101,4693.85309463237,-68.8348589150163,1.07949044760977,16.6563450873332
78616.2173499062,315.001018376882,-4097.9140184008,4110.00303452252,-85.6043961375893,1666.60193981238,-4343.13647368596,4651.92395196307,-69.0065765951723,1.07580927783927,16.597819542417
79416.379416876,300.588863787213,-4051.32470530677,4062.46052692969,-85.7567028907273,1638.87569487147,-4309.15032306616,4610.28090792976,-69.1769613136179,1.0987646784603,16.5797415771093
80224.6855965367,313.427559155536,-4005.22916141489,4017.47401613084,-85.5254611919289,1611.56664800812,-4275.26866914721,4568.92429947837,-69.346017012779,1.11721771852723,16.1794441791498
81041.21878031,308.544702607526,-3972.37988592838,3984.34458746172,-85.5586105291501,1584.67035305197,-4241.49564375244,4527.85439516476,-69.5137478001225,1.11071122113317,16.0448627290276
81866.0627032935,304.78895228926,-3939.68375318202,3951.45598235941,-85.5761917890377,1558.18234422001,-4207.83525116281,4487.0713966648,-69.6801579431332,1.10411662980599,15.8960338459044
82699.3019528467,300.176215209503,-3905.91071717957,3917.42827512588,-85.6053552993805,1532.09813904034,-4174.29136961743,4446.57544028137,-69.8452518643484,1.10049222565936,15.7601034350321
83541.0219772666,296.473791564987,-3855.02329590065,3866.40677128282,-85.6022766352282,1506.41324118718,-4140.8677528607,4406.36659844658,-70.009034136451,1.13546167586213,15.5932424987772
84391.3090945491,294.791551751328,-3835.05908435008,3846.37234799753,-85.6044580583042,1481.12314322784,-4107.56803173288,4366.44488121847,-70.1715094774242,1.10153317019213,15.43294858088
85250.2505012419,291.735145796324,-3794.2378943683,3805.43697810819,-85.6032358039474,1456.22332928198,-4074.3957158003,4326.81023777065,-70.3326827457687,1.11526629302369,15.2705530581787
86117.9342813856,280.658346353358,-3742.79685403489,3753.30486344385,-85.7116293857181,1431.7092775941,-4041.3541950222,4287.46255787412,-70.4925589357839,1.15572997684096,15.2190704499342
86994.4494155479,285.138919654454,-3720.49950918179,3731.41002857145,-85.6174211914405,1407.57646301985,-4008.44674145063,4248.40167337008,-70.6511431729147,1.12705193631234,14.9662780185259
87879.8857899466,272.286514130512,-3671.93572159583,3682.01736678534,-85.7590850543001,1383.82035942709,-3975.67651096061,4209.62735963278,-70.8084407091651,1.16315641546853,14.950644345135
88774.3342056698,286.849149498731,-3642.40456318791,3653.68217508041,-85.4970969965506,1360.43644201264,-3943.04654500717,4171.1393370216,-70.9644569185798,1.15047862534762,14.5326400779707
89677.886387985,272.723895926967,-3623.46250942263,3633.71144707459,-85.6956857784758,1337.42018953581,-3910.55977240665,4132.93727232136,-71.1191972927945,1.11816753592632,14.5764884856813
90590.6349957479,254.617727861193,-3571.20943782245,3580.27471517666,-85.9218642192032,1314.76708646956,-3878.21901113917,4095.0207801701,-71.272667436656,1.16679517010756,14.6491967825472
91512.6736309023,271.10824021857,-3544.78294444125,3555.13513120331,-85.6264805292057,1292.47262507079,-3846.02697016977,4057.38942447365,-71.4248730639135,1.14781159820871,14.2016074652922
92444.0968480808,252.876546727219,-3493.05431127045,3502.19573544509,-85.8593467317016,1270.53230737064,-3813.98625128539,4020.04271980617,-71.57581999298,1.19780506731716,14.2835267387215
93385.0001642998,255.991945674815,-3473.92159231498,3483.34079667819,-85.7855134796443,1248.94164708628,-3782.09935094534,3982.98013279601,-71.7255141427673,1.16424347805819,14.059999336877
94335.4800687561,255.012703492345,-3437.76789191171,3447.21330317716,-85.7575844871222,1227.6961714553,-3750.36866214265,3946.20108349634,-71.8739615285914,1.17422108823735,13.8836229585308
95295.6340327206,255.201148983165,-3408.72185304199,3418.26159002619,-85.718418275634,1206.79142299434,-3718.79647627422,3909.70494673987,-72.0211682581524,1.16677377556192,13.6972500174815
96265.5605195351,244.218501896571,-3371.57203540168,3380.40539973703,-85.8570382331132,1186.22296118295,-3687.38498501724,3873.49105347724,-72.1671405275866,1.18267540925281,13.6898977055266
97245.3589947082,250.032888257083,-3338.36939214046,3347.71961842542,-85.7167316259316,1165.98636407453,-3656.13628221011,3837.55869209852,-72.3118846175916,1.18611906625691,13.4048470083401
98235.1299361175,241.575538400233,-3309.76841728304,3318.57284337675,-85.8254607989548,1146.0772298354,-3625.0523657354,3801.90710973729,-72.4554068896259,1.18100293602941,13.3700539093289
99234.9748443108,237.717984063397,-3272.80921871833,3281.43109360456,-85.8456605354905,1126.49117821383,-3594.13513940334,3766.53551355718,-72.5977137821811,1.19757555268779,13.2479467533094
100244.996252918,236.53780086999,-3235.17233082005,3243.80796924603,-85.8182922077045,1107.2238519402,-3563.38641483365,3731.44307202003,-72.7388118071277,1.2164336771769,13.0794804005767
101265.297739164,239.404375100873,-3213.68806280837,3222.59296527726,-85.7396081683479,1088.27091806014,-3532.80791333415,3696.62891613587,-72.8787075461348,1.19200803299139,12.8609006222131
102295.98393449,231.292194167048,-3182.06439253841,3190.45919537352,-85.8426981720046,1069.62806920186,-3502.40126777437,3662.0921406939,-73.0174076471624,1.19752145385437,12.8252905248422
103337.160535285,229.621467570408,-3144.70303221607,3153.07519402854,-85.8237603134748,1051.29102477944,-3472.16802445267,3627.83180547464,-73.1549188210271,1.21825632239402,12.6688414924477
104388.934313724,241.926838614489,-3120.38942644919,3129.75378711136,-85.5666710738271,1033.25553213353,-3442.10964495523,3593.84693644267,-73.2912478380407,1.20098805508637,12.2754232357864
105451.413128718,226.390613333911,-3102.30486019487,3110.55431641925,-85.826240451869,1015.51736761102,-3412.22750800568,3560.13652692004,-73.4264015247207,1.17257727150383,12.3998389271482
106524.705936975,233.258096035934,-3059.9667394827,3068.84437306728,-85.6408325087293,998.072337585297,-3382.52291130382,3526.6995387399,-73.5603867605734,1.20787191859525,12.0804457481559
107608.922804171,224.398810637311,-3027.00260140395,3035.30881050376,-85.7602845779797,980.916279418548,-3352.99707335233,3493.53490338048,-73.6932104749479,1.22124408125348,12.0670741030318
108704.17491624,228.055658658351,-3012.25909958897,3020.8797173179,-85.6704432222159,964.04506236774,-3323.65113527021,3460.64152307901,-73.8248796439621,1.1804636232378,11.8455635782538
109810.574590776,208.677362235393,-2980.31221582784,2987.60893446953,-85.9947651529536,947.454588435817,-3294.48616259186,3428.01827192582,-73.9554012874985,1.19438757183103,12.0393638654552
110928.235288551,212.582755272955,-2943.46425117286,2951.13083847058,-85.8691587543656,931.140793169596,-3265.50314705066,3395.6639969382,-74.0847824662702,1.21872491208032,11.7843762880955
112057.271625148,208.119145211982,-2919.77833113062,2927.18620547851,-85.9229044360223,915.099646406013,-3236.70300834636,3363.57751911425,-74.2130302789564,1.20702182618795,11.7098741570659
113197.799382716,210.428272420568,-2887.10830432206,2894.76672958622,-85.831340935808,899.327152968079,-3208.08659589491,3331.75763446656,-74.340151859407,1.22119658076807,11.491189076401
114349.935521846,210.980267789289,-2855.14002742769,2862.92459726347,-85.7738156121455,883.819353312226,-3179.65469056041,3300.2031150358,-74.4661543739139,1.23461520027635,11.3076612382316
115513.798193561,213.47033165257,-2830.01125935433,2838.05097039643,-85.6862960960463,868.57232412839,-3151.40800636795,3268.9127098841,-74.5910450185512,1.22766265513977,11.0952510774951
116689.506751437,204.338180611486,-2800.35852546961,2807.80376152357,-85.8266048934865,853.582178894418,-3123.34719219694,3237.88514606844,-74.7148310165811,1.23789375859381,11.1117738769054
117877.181763838,198.846068106378,-2771.3959254369,2778.52031382346,-85.8960933172866,838.845068386188,-3095.47283345407,3207.11912959404,-74.8375196159257,1.24603031966585,11.0585737013609
119076.945026282,196.697055057678,-2757.23907133353,2764.24619525044,-85.9195228227012,824.357181144925,-3067.7854537254,3176.61334634771,-74.9591180867036,1.20775271466423,10.9604047359975
120288.919573933,197.401336275622,-2720.63648490136,2727.78851279563,-85.850059998533,810.114743903106,-3040.28551640697,3146.36646301145,-75.0796337188315,1.23997216283084,10.7704262797014
121513.229694216,189.369903411508,-2704.55482602024,2711.17645446907,-85.9947505153027,796.114021970391,-3012.97342631348,3116.37712795628,-75.1990738196879,1.20984448209171,10.7956766956147
122750.000939563,199.000054907085,-2674.57405443007,2681.96707557783,-85.7447831466527,782.351319580911,-2985.84953126454,3086.64397211642,-75.3174457118402,1.22066193541537,10.4273374348125
123999.360140289,187.821318072768,-2647.50275476186,2654.15668037782,-85.9420742597422,768.822980203322,-2958.91412364813,3057.16560984404,-75.4347567308328,1.22784817915462,10.5073175289093
125261.435417597,181.149338202082,-2626.83532537595,2633.0740417569,-86.0550681664459,755.52538681492,-2932.16744196087,3027.94063974464,-75.5510142230366,1.21368570676329,10.5040539434093
126536.356196719,185.505371421466,-2598.73811079272,2605.35065035644,-85.9169887274483,742.454962141133,-2905.6096723248,2998.96764549326,-75.6662255435569,1.22211195491233,10.2507631838914
127824.253220186,181.190403243873,-2567.68750418304,2574.07247010752,-85.963579993309,729.608168861691,-2879.24094998043,2970.24519663174,-75.7803980542021,1.24343064834749,10.1831819391069
129125.258561238,176.855812590148,-2547.33767494051,2553.46964121727,-86.0284584681629,716.981509784714,-2853.06136075579,2941.77184934706,-75.8935391215082,1.2295657793187,10.1349193466547
130439.505637367,173.703642001991,-2525.58634473517,2531.55275275028,-86.0655326375121,704.571527989973,-2827.07094251125,2913.54614723116,-76.005656114822,1.22069839036524,10.0598765226901
131767.129223996,169.765432926161,-2498.52152749475,2504.28235739729,-86.1129350408583,692.374806942495,-2801.26968656008,2885.56662202228,-76.1167564044394,1.23095623669205,9.99617863641888
133108.265468307,173.904672249258,-2473.73204766597,2479.83730891359,-85.978692321088,680.387970577731,-2775.65753906446,2857.83179432804,-76.2268473597987,1.23226947918624,9.75184496128929
134463.051903195,171.38753685508,-2450.35159108862,2456.33804834347,-85.9990166122047,668.607683359434,-2750.23440240696,2830.34017433064,-76.3359363477288,1.23101000835516,9.66308026447587
135831.627461379,171.145641204925,-2429.6170041032,2435.63741495545,-85.9706603743874,657.030650311347,-2725.0001365374,2803.09026247415,-76.4440307307497,1.22048891789947,9.52662964363768
137214.132489644,168.881759724688,-2404.02739935806,2409.95202973669,-85.9816008393052,645.653617023845,-2699.95456029505,2776.08055013431,-76.5511378654258,1.22847330717124,9.43046297387942
138610.708763235,164.227021646557,-2383.30656666495,2388.95807944534,-86.0581383564953,634.47336963657,-2675.09745270617,2749.30952027104,-76.6572651007697,1.22030213931885,9.40087325572559
140021.4995004,167.395100511685,-2359.53281697685,2365.46321765231,-85.941997364008,623.48673479812,-2650.42855425687,2722.77564806383,-76.7624197766974,1.22191316883686,9.17957758731065
141446.649377069,159.432651955937,-2334.27044373952,2339.70880133097,-86.0927179346703,612.690579603832,-2625.94756814149,2696.47740153028,-76.8666092225314,1.23269952345506,9.22610871213886
142886.3045417,154.532965314573,-2309.93370521792,2315.09700873866,-86.1726550107322,602.081811512605,-2601.65416148633,2670.41324212816,-76.9698407555536,1.24018558202478,9.20281425517858
144340.612630258,163.143377744934,-2285.10008609675,2290.9164465736,-85.9163304624758,591.65737824379,-2577.54796654901,2644.581625341,-77.0721216796042,1.24695452117456,8.84420878287162
145809.722781359,163.331060957154,-2268.09197709264,2273.96531460473,-85.8810955951184,581.414267655041,-2553.62858189357,2618.98100124774,-77.173459283728,1.22697023921792,8.70763631139035
147293.785651565,158.092617188643,-2244.99476151967,2250.55432168618,-85.9718786875065,571.349507602061,-2529.89557354126,2593.60981507642,-77.2738608408659,1.23230282087057,8.69801784664064
148792.953430831,154.279501486921,-2226.88814090913,2232.2260093236,-86.0368632226467,561.460165781141,-2506.34847609744,2568.4665077425,-77.3733336065905,1.21871485748187,8.66352961605614
150307.379858115,153.302267180741,-2207.24167609556,2212.55901657241,-86.0269461790936,551.74334955533,-2482.98679385451,2543.54951637164,-77.4718848178864,1.21090665984877,8.5550613612072
151837.22023714,150.320828959267,-2182.55582223501,2187.72627830608,-86.0600461396677,542.196205765103,-2459.8100018712,2518.8572748077,-77.5695216919715,1.22421152918813,8.49052444769623
153382.631452325,149.245021094032,-2164.94448354656,2170.08264661971,-86.0564335504573,532.815920524321,-2436.81754702843,2494.38821410579,-77.6662514251618,1.20975543501476,8.39018212529547
154943.771984868,148.97005888086,-2142.54133458929,2147.71400537098,-86.0226480005079,523.599719002261,-2414.00884906179,2470.14076301086,-77.762081191776,1.21490506775123,8.26056680873186
156520.801929004,148.008782418257,-2120.31677485519,2125.47637611084,-86.0069435269837,514.544865192522,-2391.38330157107,2446.11334842213,-77.8570181430799,1.22040590545608,8.14992538390375
158113.883008419,149.117067988532,-2103.38712341156,2108.66623506401,-85.9448700194504,505.648661669488,-2368.94027300695,2422.30439584343,-77.9510694062707,1.20441746678388,7.99380061317974
159723.178592835,146.018270480415,-2076.93223101329,2082.05879540802,-85.9784497810885,496.908449333113,-2346.67910763514,2398.71232981988,-78.0442420834983,1.22970356141209,7.93420769759021
161348.853714763,139.545371592569,-2062.85951081203,2067.57400643376,-86.1300328836538,488.321607142692,-2324.59912647823,2375.33557436118,-78.1365432509252,1.20527818919069,7.99348963272861
162991.07508643,141.840977653587,-2039.38574964313,2044.31237798659,-86.0214377450481,479.885551840293,-2302.69962823542,2352.1725533516,-78.2279799578213,1.21843839625421,7.79345778722674
164650.011116871,144.664165361301,-2019.37811915543,2024.55321215902,-85.9024461867497,471.597737664506,-2280.97989018064,2329.22169094717,-78.3185592256956,1.21763259683128,7.58388696105407
166325.831929205,139.360963706837,-1998.28436230855,2003.13800594272,-86.0106341206298,463.455656055121,-2259.43916903907,2306.4814119601,-78.4082880474614,1.22478175941526,7.6023460731684
168018.709378073,137.260240972014,-1979.46833593841,1984.22157702573,-86.0333470730959,455.456835349341,-2238.07670184249,2283.95014223091,-78.4971733866362,1.22192902440289,7.53617368645968
169728.817067269,135.930107275137,-1964.87632365495,1969.57253263839,-86.0425842347759,447.598840470124,-2216.89170676379,2261.62630898835,-78.5852221765744,1.20097737072847,7.45736205820146
171456.330367539,133.937632425661,-1939.40368111073,1944.02312941118,-86.0493549841038,439.879272607187,-2195.88338393082,2239.50834119744,-78.6724413197319,1.22902513228558,7.37691366437194
173201.426434567,133.534833712861,-1925.18330530396,1929.80887935459,-86.0321971577548,432.295768891251,-2175.05091621999,2217.5946698959,-78.7588376869623,1.20735737510892,7.27335947079245
174964.284227142,132.252916475896,-1905.69279782455,1910.27638670344,-86.0301030654876,424.846002062006,-2154.39347002986,2195.88372851919,-78.844418116844,1.21026266572417,7.18568494864357
176745.084525508,127.007919831293,-1888.23683159145,1892.50345940989,-86.1519270557329,417.527680130338,-2133.91019603508,2174.37395321446,-78.9291894150366,1.2059510994133,7.22273764069631
178544.009949905,128.598043659559,-1869.07379290118,1873.49254072256,-86.0640764819696,410.338546035261,-2113.60022992097,2153.06378314353,-79.0131583536666,1.20809854828157,7.05091812830299
180361.244979298,123.812506734275,-1850.57024949737,1854.70746619207,-86.1723270979217,403.27637729605,-2093.46269309905,2131.9516607753,-79.0963316707418,1.21003866333277,7.0759954271799
182196.975970292,125.271374826045,-1832.17060784521,1836.44821696738,-86.088591537545,396.338985660008,-2073.49669340387,2111.0360321678,-79.1787160695923,1.21033918458933,6.90987546795265
184051.391176243,125.856560602408,-1812.32649485713,1816.6912775174,-86.0274866284049,389.524216746279,-2053.70132577139,2090.31534723997,-79.2603182183397,1.21861356347774,6.76716841006521
185924.680766568,123.847180273093,-1796.08043197491,1800.34525638411,-86.0554625944016,382.829949686163,-2034.07567289937,2069.78806003362,-79.341144749391,1.21140157114023,6.7143178450106
187817.036846239,122.250494959027,-1780.84986045783,1785.04101045618,-86.0729616341243,376.254096760269,-2014.61880588994,2049.45262896567,-79.4212022589589,1.19979372439446,6.65175937516533
189728.653475493,115.317760055834,-1762.00532390674,1765.77488578244,-86.2555098578015,369.794603032928,-1995.32978487472,2029.3075170709,-79.5004973066067,1.2082505690917,6.75501255119478
191659.726689721,116.428975941607,-1750.58888606214,1754.45637005971,-86.1949495618361,363.449445984222,-1976.2076596229,2009.35119223556,-79.5790364148166,1.17826552565576,6.61591314701953
193610.454519583,117.878927980151,-1729.60951970096,1733.62179621218,-86.1011217407547,357.216635139947,-1957.25147013245,1989.58212742182,-79.6568260685822,1.19615024800196,6.44429567217241
195581.037011308,114.105392244962,-1716.75703041334,1720.54489683152,-86.1973910877769,351.094211699886,-1938.46024720493,1969.99880088364,-79.7338727150235,1.17599903981853,6.46351837275339
197571.676247212,110.686138421046,-1698.37533478314,1701.97831920336,-86.2712054520662,345.080248164676,-1919.83301300411,1950.59969637387,-79.8101827630233,1.18428257584192,6.46102268904296
199582.576366421,107.844774530044,-1677.77161861369,1681.23410018326,-86.3221684514272,339.172847961578,-1901.36878159874,1931.38330334313,-79.8857625828862,1.2048056500101,6.43640586854097
201613.943585804,110.173266608305,-1660.99023480514,1664.64011389645,-86.2051372279159,333.370145069465,-1883.06655948984,1912.34811713049,-79.9606185060176,1.20493193366347,6.2445187218983
203665.986221124,110.088636370513,-1648.24465251198,1651.91705069966,-86.1788077834817,327.670303643268,-1864.92534612277,1893.49263914619,-80.0347568246233,1.18550770555645,6.14405095885848
205738.914708396,108.915813791948,-1630.20686333801,1633.84120151511,-86.1776899393753,322.071517638172,-1846.94413438442,1874.8153770467,-80.1081837914283,1.19497326372828,6.06950614794697
207832.94162547,105.672796331736,-1617.89577924212,1621.34311370975,-86.2630365006554,316.572010433803,-1829.12191108577,1856.31484490217,-80.1809056194155,1.17553412787257,6.08213088123982
209948.281713829,107.225598711844,-1596.47572464661,1600.0725197331,-86.1575605484614,311.170034458643,-1811.45765743027,1837.98956335659,-80.2529284815821,1.20406748941911,5.90463206687935
212085.151900616,104.955165717213,-1584.79680904245,1588.26840073139,-86.2110476823126,305.863870814911,-1793.95034946811,1819.83805978077,-80.324258510714,1.18217696071934,5.88678917159859
214243.77132087,104.395107780179,-1570.07422353492,1573.54104043626,-86.1959710442214,300.65182890411,-1776.59895853695,1801.85886841838,-80.3949017991781,1.17685394278218,5.80106924504331
216424.361340007,99.5576684518612,-1553.62015683718,1556.80677062966,-86.3334374570743,295.532246053473,-1759.40245168921,1784.05053052524,-80.4648643987312,1.18344878500406,5.86857305834309
218627.145576518,102.539051421559,-1538.86206223051,1542.27452278729,-86.1878435306453,290.503487143472,-1742.35979210626,1766.411594502,-80.5341523203449,1.17860444568003,5.65369121030045
220852.349924898,101.632309702458,-1523.47034452538,1526.8565803715,-86.1833933212235,285.563944236595,-1725.4699394999,1748.94061602038,-80.6027715340466,1.17953636913859,5.58062178717689
223100.202578817,97.0825353792952,-1512.06208917524,1515.1754948509,-86.3263446316315,280.712036207569,-1708.73185050124,1731.63615814327,-80.6707279687762,1.15987415782876,5.65561666285529
225370.934054517,96.5323503225759,-1497.98967418809,1501.0967852317,-86.31288561832,275.946208375175,-1692.14447903742,1714.49679143866,-80.7380275122568,1.15455963667381,5.57485810606316
227664.777214451,96.9876645654076,-1483.43334000547,1486.60051167677,-86.2592952758433,271.264932135836,-1675.70677669641,1697.52109408777,-80.8046760108803,1.15241803516264,5.45461926496301
229981.967291167,96.8845983618289,-1463.74108593443,1466.94396350107,-86.2131326959959,266.666704599111,-1659.41769308009,1680.7076519874,-80.8706792696068,1.181573060231,5.34245342638907
232322.741911427,94.4723167410497,-1449.33561923693,1452.4113590231,-86.2705543867207,262.150048225232,-1643.27617614595,1664.05505884672,-80.9360430518777,1.18156109950613,5.33451133484295
234687.341120577,94.1548584390788,-1440.62802062199,1443.7015727528,-86.2606485400736,257.713510464834,-1627.28117253774,1647.56191627869,-81.0007730795408,1.14728630013827,5.25987546053279
237076.007407164,93.6778112730095,-1426.36760253874,1429.44047441543,-86.2424510218047,253.35566340098,-1611.43162790514,1631.22683388619,-81.0648750327894,1.14696564196605,5.17757598901535
239488.985727803,91.582210459986,-1411.62641487155,1414.59408893005,-86.2880188202645,249.075103393607,-1595.72648721295,1615.04842934307,-81.128354550112,1.15107421517121,5.15966427015251
241926.523532294,88.9597190040739,-1396.7343313764,1399.56444083535,-86.3556841699875,244.870450726505,-1580.16469503987,1599.02532847026,-81.191217228255,1.15724886606368,5.1644669417325
244388.870789003,91.2640091624825,-1385.3760207786,1388.37885258915,-86.2309886454976,240.74034925692,-1564.74519586717,1583.15616530705,-81.2534686221959,1.1403153310544,4.97752002330171
246876.280010495,89.8203328890106,-1365.25073326573,1368.20219882988,-86.2359147532641,236.683466067888,-1549.46693435761,1567.43958217772,-81.3151142451276,1.18081051328082,4.92080050813642
249389.006279426,87.5888107077834,-1358.3154775403,1361.13656048419,-86.3104810412019,232.698491123377,-1534.32885562466,1551.87422975368,-81.3761595684535,1.13909643876507,4.93432147274834
251927.307274702,86.9835063933084,-1343.4286610501,1346.24169364766,-86.2954185611401,228.784136926329,-1519.32990549242,1536.45876711115,-81.4366100217922,1.14795746363807,4.85880853934787
254491.443297908,85.450181135538,-1332.15673289549,1334.89448813563,-86.3298338720703,224.939138179664,-1504.46903074639,1521.1918617847,-81.4964709929922,1.13474106963811,4.83336287907811
257081.677299998,84.4587480170631,-1316.98882737804,1319.69422653704,-86.330635391595,221.162251450339,-1489.74517937536,1506.07218981652,-81.5557478281565,1.14744944918402,4.77488756343851
259698.274908261,82.9299231680017,-1305.99668424432,1308.62703296769,-86.3666342103632,217.452254836501,-1475.15730080462,1491.09843580183,-81.6144458316753,1.13380854256248,4.75218837868787
262341.504453562,82.5158393758579,-1291.75673310657,1294.38955545619,-86.3449817516725,213.80794763781,-1460.70434612071,1476.26929293033,-81.6725702662683,1.14201172808195,4.67241148540424
265011.63699786,82.385416405141,-1280.1848292165,1282.83301867091,-86.3178470007557,210.228150028981,-1446.385268288,1461.58346302398,-81.7301263530348,1.13306981862133,4.58772064772088
267708.946362001,81.1596935586826,-1267.36237201058,1269.95837642295,-86.3358806743904,206.711702736597,-1432.19902235719,1447.03965657101,-81.7871192715121,1.133818926121,4.5487614028783
