frequency_Hz,I_HOT_abs_A,I_RTN_abs_A,I_NM_abs_A,I_HOT_dBuA,I_RTN_dBuA,I_NM_dBuA,I_HOT_real_A,I_HOT_imag_A,I_RTN_real_A,I_RTN_imag_A,I_NM_real_A,I_NM_imag_A,I_HOT_phase_deg,I_RTN_phase_deg,I_NM_phase_deg
5.011872336272724788e+05,4.015961116104656156e-06,4.015961116104656156e-06,4.015961116104656156e-06,1.207578998342184917e+01,1.207578998342184917e+01,1.207578998342184917e+01,3.626449440618702410e-06,-1.725342905251259320e-06,-3.626449440618702410e-06,1.725342905251259320e-06,3.626449440618702410e-06,-1.725342905251259320e-06,-2.544353671528228489e+01,1.545564632847177222e+02,-2.544353671528228489e+01
5.069907082747044624e+05,3.815432733351982822e-06,3.815432733351982822e-06,3.815432733351982822e-06,1.163087602562977452e+01,1.163087602562977452e+01,1.163087602562977452e+01,3.434147225267253263e-06,-1.662576247250936787e-06,-3.434147225267253263e-06,1.662576247250936787e-06,3.434147225267253263e-06,-1.662576247250936787e-06,-2.583305106707487298e+01,1.541669489329251235e+02,-2.583305106707487298e+01
5.128613839913647971e+05,3.624525344887791130e-06,3.624525344887791130e-06,3.624525344887791130e-06,1.118502281900567219e+01,1.118502281900567219e+01,1.118502281900567219e+01,3.251473176551969673e-06,-1.601594879455165436e-06,-3.251473176551969673e-06,1.601594879455165436e-06,3.251473176551969673e-06,-1.601594879455165436e-06,-2.622371127353340015e+01,1.537762887264666176e+02,-2.622371127353340015e+01
5.188000389289609739e+05,3.442790365092252456e-06,3.442790365092252456e-06,3.442790365092252456e-06,1.073821157779111424e+01,1.073821157779111424e+01,1.073821157779111424e+01,3.077968242606209411e-06,-1.542373818333184585e-06,-3.077968242606209411e-06,1.542373818333184585e-06,3.077968242606209411e-06,-1.542373818333184585e-06,-2.661550777749755525e+01,1.533844922225024447e+02,-2.661550777749755525e+01
5.248074602497733431e+05,3.269799763627639242e-06,3.269799763627639242e-06,3.269799763627639242e-06,1.029042316198725615e+01,1.029042316198725615e+01,1.029042316198725615e+01,2.913194484516689054e-06,-1.484886658839963032e-06,-2.913194484516689054e-06,1.484886658839963032e-06,2.913194484516689054e-06,-1.484886658839963032e-06,-2.700842984401770153e+01,1.529915701559823162e+02,-2.700842984401770153e+01
5.308844442309879232e+05,3.105145131111583940e-06,3.105145131111583940e-06,3.105145131111583940e-06,9.841638068789320570e+00,9.841638068789320570e+00,9.841638068789320570e+00,2.756734126045287173e-06,-1.429105749608231491e-06,-2.756734126045287173e-06,1.429105749608231491e-06,2.756734126045287173e-06,-1.429105749608231491e-06,-2.740246554038692750e+01,1.525975344596130583e+02,-2.740246554038692750e+01
5.370317963702533161e+05,2.948436787162951929e-06,2.948436787162951929e-06,2.948436787162951929e-06,9.391836423652788923e+00,9.391836423652788923e+00,9.391836423652788923e+00,2.608188645617068232e-06,-1.375002355187071392e-06,-2.608188645617068232e-06,1.375002355187071392e-06,2.608188645617068232e-06,-1.375002355187071392e-06,-2.779760171597048313e+01,1.522023982840295275e+02,-2.779760171597048313e+01
5.432503314924325095e+05,2.799302928899642229e-06,2.799302928899642229e-06,2.799302928899642229e-06,8.940997970972482278e+00,8.940997970972482278e+00,8.940997970972482278e+00,2.467177908717492998e-06,-1.322546806159424096e-06,-2.467177908717492998e-06,1.322546806159424096e-06,2.467177908717492998e-06,-1.322546806159424096e-06,-2.819382398180993476e+01,1.518061760181900581e+02,-2.819382398180993476e+01
5.495408738576248288e+05,2.657388818052025242e-06,2.657388818052025242e-06,2.657388818052025242e-06,8.489102064346299770e+00,8.489102064346299770e+00,8.489102064346299770e+00,2.333339338919236513e-06,-1.271708637919818411e-06,-2.333339338919236513e-06,1.271708637919818411e-06,2.333339338919236513e-06,-1.271708637919818411e-06,-2.859111668998297162e+01,1.514088833100170461e+02,-2.859111668998297162e+01
5.559042572704036720e+05,2.522356004942526859e-06,2.522356004942526859e-06,2.522356004942526859e-06,8.036127656403992958e+00,8.036127656403992958e+00,8.036127656403992958e+00,2.206327125839183477e-06,-1.222456718847678448e-06,-2.206327125839183477e-06,1.222456718847678448e-06,2.206327125839183477e-06,-1.222456718847678448e-06,-2.898946291268763886e+01,1.510105370873123718e+02,-2.898946291268763886e+01
5.623413251903491328e+05,2.393881587657967443e-06,2.393881587657967443e-06,2.393881587657967443e-06,7.582053288169814387e+00,7.582053288169814387e+00,7.582053288169814387e+00,2.085811468396502997e-06,-1.174759368565943319e-06,-2.085811468396502997e-06,1.174759368565943319e-06,2.085811468396502997e-06,-1.174759368565943319e-06,-2.938884442102521533e+01,1.506111555789748024e+02,-2.938884442102521533e+01
5.688529308438412845e+05,2.271657504820011960e-06,2.271657504820011960e-06,2.271657504820011960e-06,7.126857077935023099e+00,7.126857077935023099e+00,7.126857077935023099e+00,1.971477851815897613e-06,-1.128584466933890947e-06,-1.971477851815897613e-06,1.128584466933890947e-06,1.971477851815897613e-06,-1.128584466933890947e-06,-2.978924166344406999e+01,1.502107583365559265e+02,-2.978924166344406999e+01
5.754399373371566180e+05,2.155389860429678428e-06,2.155389860429678428e-06,2.155389860429678428e-06,6.670516709609013439e+00,6.670516709609013439e+00,6.670516709609013439e+00,1.863026356885877551e-06,-1.083899554382971106e-06,-1.863026356885877551e-06,1.083899554382971106e-06,1.863026356885877551e-06,-1.083899554382971106e-06,-3.019063374380751696e+01,1.498093662561924759e+02,-3.019063374380751696e+01
5.821032177708721720e+05,2.044798279331858718e-06,2.044798279331858718e-06,2.044798279331858718e-06,6.213009420518847747e+00,6.213009420518847747e+00,6.213009420518847747e+00,1.760171000047371528e-06,-1.040671924167634443e-06,-1.760171000047371528e-06,1.040671924167634443e-06,1.760171000047371528e-06,-1.040671924167634443e-06,-3.059299839904157992e+01,1.494070016009584094e+02,-3.059299839904157992e+01
5.888436553555884166e+05,1.939615291911662532e-06,1.939615291911662532e-06,1.939615291911662532e-06,5.754311988625078200e+00,5.754311988625078200e+00,5.754311988625078200e+00,1.662639102949762522e-06,-9.988687070681376249e-07,-1.662639102949762522e-06,9.988687070681376249e-07,1.662639102949762522e-06,-9.988687070681376249e-07,-3.099631197631384083e+01,1.490036880236861805e+02,-3.099631197631384083e+01
5.956621435290109366e+05,1.839585746696853050e-06,1.839585746696853050e-06,1.839585746696853050e-06,5.294400719117556164e+00,5.294400719117556164e+00,5.294400719117556164e+00,1.570170690170221858e-06,-9.584569490491410577e-07,-1.570170690170221858e-06,9.584569490491410577e-07,1.570170690170221858e-06,-9.584569490491410577e-07,-3.140054940969060127e+01,1.485994505903094023e+02,-3.140054940969060127e+01
6.025595860743580852e+05,1.744466249602020252e-06,1.744466249602020252e-06,1.744466249602020252e-06,4.833251430358488143e+00,4.833251430358488143e+00,4.833251430358488143e+00,1.482517913850128287e-06,-9.194036823474232189e-07,-1.482517913850128287e-06,9.194036823474232189e-07,1.482517913850128287e-06,-9.194036823474232189e-07,-3.180568419620963994e+01,1.481943158037903743e+02,-3.180568419620963994e+01
6.095368972401693463e+05,1.654024628605727809e-06,1.654024628605727809e-06,1.654024628605727809e-06,4.370839439130211446e+00,4.370839439130211446e+00,4.370839439130211446e+00,1.399444504055042924e-06,-8.816759904321150259e-07,-1.399444504055042924e-06,8.816759904321150259e-07,1.399444504055042924e-06,-8.816759904321150259e-07,-3.221168837130574047e+01,1.477883116286942595e+02,-3.221168837130574047e+01
6.165950018614821602e+05,1.568039422708392208e-06,1.568039422708392208e-06,1.568039422708392208e-06,3.907139545150673854e+00,3.907139545150673854e+00,3.907139545150673854e+00,1.320725243718351593e-06,-8.452410672540520440e-07,-1.320725243718351593e-06,8.452410672540520440e-07,1.320725243718351593e-06,-8.452410672540520440e-07,-3.261853248351247458e+01,1.473814675164875325e+02,-3.261853248351247458e+01
6.237348354824191192e+05,1.486299394069722657e-06,1.486299394069722657e-06,1.486299394069722657e-06,3.442126014812048496e+00,3.442126014812048496e+00,3.442126014812048496e+00,1.246145467077363641e-06,-8.100662711745033185e-07,-1.246145467077363641e-06,8.100662711745033185e-07,1.246145467077363641e-06,-8.100662711745033185e-07,-3.302618556836165453e+01,1.469738144316383455e+02,-3.302618556836165453e+01
6.309573444801942678e+05,1.408603062275019148e-06,1.408603062275019148e-06,1.408603062275019148e-06,2.975772564097955986e+00,2.975772564097955986e+00,2.975772564097955986e+00,1.175500580558856242e-06,-7.761191739393852226e-07,-1.175500580558856242e-06,7.761191739393852226e-07,1.175500580558856242e-06,-7.761191739393852226e-07,-3.343461512139134584e+01,1.465653848786086826e+02,-3.343461512139134584e+01
6.382634861905482830e+05,1.334758259727185627e-06,1.334758259727185627e-06,1.334758259727185627e-06,2.508052340632115573e+00,2.508052340632115573e+00,2.508052340632115573e+00,1.108595605116622996e-06,-7.433676050421177202e-07,-1.108595605116622996e-06,7.433676050421177202e-07,1.108595605116622996e-06,-7.433676050421177202e-07,-3.384378707016486487e+01,1.461562129298351351e+02,-3.384378707016486487e+01
6.456542290346563095e+05,1.264581707206433321e-06,1.264581707206433321e-06,1.264581707206433321e-06,2.038937904806292778e+00,2.038937904806292778e+00,2.038937904806292778e+00,1.045244739066947095e-06,-7.117796917965610357e-07,-1.045244739066947095e-06,7.117796917965610357e-07,1.045244739066947095e-06,-7.117796917965610357e-07,-3.425366574519637197e+01,1.457463342548036280e+02,-3.425366574519637197e+01
6.531305526474716607e+05,1.197898608683898881e-06,1.197898608683898881e-06,1.197898608683898881e-06,1.568401209937798413e+00,1.568401209937798413e+00,1.568401209937798413e+00,9.852709405104961192e-07,-6.813238954215410966e-07,-9.852709405104961192e-07,6.813238954215410966e-07,9.852709405104961192e-07,-6.813238954215410966e-07,-3.466421384966444208e+01,1.453357861503355934e+02,-3.466421384966444208e+01
6.606934480075964238e+05,1.134542264515557086e-06,1.134542264515557086e-06,1.134542264515557086e-06,1.096413581395619508e+00,1.096413581395619508e+00,1.096413581395619508e+00,9.285055284680121976e-07,-6.519690434188004094e-07,-9.285055284680121976e-07,6.519690434188004094e-07,9.285055284680121976e-07,-6.519690434188004094e-07,-3.507539242779061084e+01,1.449246075722093963e+02,-3.507539242779061084e+01
6.683439175686149392e+05,1.074353702183849577e-06,1.074353702183849577e-06,1.074353702183849577e-06,6.229456946407374573e-01,6.229456946407374573e-01,6.229456946407374573e-01,8.747878018968068042e-07,-6.236843585089308159e-07,-8.747878018968068042e-07,6.236843585089308159e-07,8.747878018968068042e-07,-6.236843585089308159e-07,-3.548716083174156921e+01,1.445128391682584379e+02,-3.548716083174156921e+01
6.760829753919818904e+05,1.017181323790808053e-06,1.017181323790808053e-06,1.017181323790808053e-06,1.479675521132160498e-01,1.479675521132160498e-01,1.479675521132160498e-01,8.239646757904796732e-07,-5.964394843723127961e-07,-8.239646757904796732e-07,5.964394843723127961e-07,8.239646757904796732e-07,-5.964394843723127961e-07,-3.589947668690858507e+01,1.441005233130914007e+02,-3.589947668690858507e+01
6.839116472814292647e+05,9.628805695435794264e-07,9.628805695435794264e-07,9.628805695435794264e-07,-3.285515410975314299e-01,-3.285515410975314299e-01,-3.285515410975314299e-01,7.758903336003340041e-07,-5.702045084266962401e-07,-7.758903336003340041e-07,5.702045084266962401e-07,7.758903336003340041e-07,-5.702045084266962401e-07,-3.631229585539919213e+01,1.436877041446008150e+02,-3.631229585539919213e+01
6.918309709189363057e+05,9.113135965070461451e-07,9.113135965070461451e-07,9.113135965070461451e-07,-8.066430028712840983e-01,-8.066430028712840983e-01,-8.066430028712840983e-01,7.304258952499891168e-07,-5.449499818578391851e-07,-7.304258952499891168e-07,5.449499818578391851e-07,7.304258952499891168e-07,-5.449499818578391851e-07,-3.672557239756467595e+01,1.432744276024353383e+02,-3.672557239756467595e+01
6.998419960022745654e+05,8.623489719313386284e-07,8.623489719313386284e-07,8.623489719313386284e-07,-1.286339001038781182e+00,-1.286339001038781182e+00,-1.286339001038781182e+00,6.874391000470329183e-07,-5.206469371057148468e-07,-6.874391000470329183e-07,5.206469371057148468e-07,6.874391000470329183e-07,-5.206469371057148468e-07,-3.713925853137227051e+01,1.428607414686277366e+02,-3.713925853137227051e+01
7.079457843841373688e+05,8.158613804933819525e-07,8.158613804933819525e-07,8.158613804933819525e-07,-1.767672481805715456e+00,-1.767672481805715456e+00,-1.767672481805715456e+00,6.468040038263095553e-07,-4.972669029955866348e-07,-6.468040038263095553e-07,4.972669029955866348e-07,6.468040038263095553e-07,-4.972669029955866348e-07,-3.755330458941276817e+01,1.424466954105872389e+02,-3.755330458941276817e+01
7.161434102129027015e+05,7.717313448213840956e-07,7.717313448213840956e-07,7.717313448213840956e-07,-2.250677199704630205e+00,-2.250677199704630205e+00,-2.250677199704630205e+00,6.084006896886960524e-07,-4.747819176907868536e-07,-6.084006896886960524e-07,4.747819176907868536e-07,6.084006896886960524e-07,-4.747819176907868536e-07,-3.796765897331968631e+01,1.420323410266803137e+02,-3.796765897331968631e+01
7.244359600749891251e+05,7.298449587002420463e-07,7.298449587002420463e-07,7.298449587002420463e-07,-2.735387749160673287e+00,-2.735387749160673287e+00,-2.735387749160673287e+00,5.721149917278028478e-07,-4.531645396326306610e-07,-5.721149917278028478e-07,4.531645396326306610e-07,5.721149917278028478e-07,-4.531645396326306610e-07,-3.838226810535244482e+01,1.416177318946475623e+02,-3.838226810535244482e+01
7.328245331389044877e+05,6.900936323823542197e-07,6.900936323823542197e-07,6.900936323823542197e-07,-3.221839597770909780e+00,-3.221839597770909780e+00,-3.221839597770909780e+00,5.378382311632947628e-07,-4.323878566215871088e-07,-5.378382311632947628e-07,4.323878566215871088e-07,5.378382311632947628e-07,-4.323878566215871088e-07,-3.879707637688301958e+01,1.412029236231169875e+02,-3.879707637688301958e+01
7.413102413009176962e+05,6.523738494553326165e-07,6.523738494553326165e-07,6.523738494553326165e-07,-3.710069121392728597e+00,-3.710069121392728597e+00,-3.710069121392728597e+00,5.054669643261252450e-07,-4.124254931840425285e-07,-5.054669643261252450e-07,4.124254931840425285e-07,5.054669643261252450e-07,-4.124254931840425285e-07,-3.921202609349468560e+01,1.407879739065053002e+02,-3.921202609349468560e+01
7.498942093324558809e+05,6.165869347420657521e-07,6.165869347420657521e-07,6.165869347420657521e-07,-4.200113641153619959e+00,-4.200113641153619959e+00,-4.200113641153619959e+00,4.749027419648466418e-07,-3.932516163588991258e-07,-4.749027419648466418e-07,3.932516163588991258e-07,4.749027419648466418e-07,-3.932516163588991258e-07,-3.962705741638625767e+01,1.403729425836137352e+02,-3.962705741638625767e+01
7.585775750291835284e+05,5.826388327331006429e-07,5.826388327331006429e-07,5.826388327331006429e-07,-4.692011462492756024e+00,-4.692011462492756024e+00,-4.692011462492756024e+00,4.460518793664066410e-07,-3.748409400296166215e-07,-4.460518793664066410e-07,3.748409400296166215e-07,4.460518793664066410e-07,-3.748409400296166215e-07,-4.004210829974257990e+01,1.399578917002574485e+02,-4.004210829974257990e+01
7.673614893618185306e+05,5.504398960734861871e-07,5.504398960734861871e-07,5.504398960734861871e-07,-5.185801916358281360e+00,-5.185801916358281360e+00,-5.185801916358281360e+00,4.188252368069809702e-07,-3.571687279185658351e-07,-4.188252368069809702e-07,3.571687279185658351e-07,4.188252368069809702e-07,-3.571687279185658351e-07,-4.045711442370869548e+01,1.395428855762912974e+02,-4.045711442370869548e+01
7.762471166286927182e+05,5.199046836481230726e-07,5.199046836481230726e-07,5.199046836481230726e-07,-5.681525402689334925e+00,-5.681525402689334925e+00,-5.681525402689334925e+00,3.931380098701976200e-07,-3.402107953527567432e-07,-3.931380098701976200e-07,3.402107953527567432e-07,3.931380098701976200e-07,-3.402107953527567432e-07,-4.087200912257242180e+01,1.391279908774276066e+02,-4.087200912257242180e+01
7.852356346100709634e+05,4.909517678302981071e-07,4.909517678302981071e-07,4.909517678302981071e-07,-6.179223436320906870e+00,-6.179223436320906870e+00,-6.179223436320906870e+00,3.689095291907220393e-07,-3.239435099025365260e-07,-3.689095291907220393e-07,3.239435099025365260e-07,3.689095291907220393e-07,-3.239435099025365260e-07,-4.128672330772766230e+01,1.387132766922723590e+02,-4.128672330772766230e+01
7.943282347242821706e+05,4.635035504776845496e-07,4.635035504776845496e-07,4.635035504776845496e-07,-6.678938695461495101e+00,-6.678938695461495101e+00,-6.678938695461495101e+00,3.460630692008155559e-07,-3.083437909878047449e-07,-3.460630692008155559e-07,3.083437909878047449e-07,3.460630692008155559e-07,-3.083437909878047449e-07,-4.170118538495693628e+01,1.382988146150430850e+02,-4.170118538495693628e+01
8.035261221856176853e+05,4.374860872792838377e-07,4.374860872792838377e-07,4.374860872792838377e-07,-7.180715072897820406e+00,-7.180715072897820406e+00,-7.180715072897820406e+00,3.245256654766620267e-07,-2.933891085399504718e-07,-3.245256654766620267e-07,2.933891085399504718e-07,3.245256654766620267e-07,-2.933891085399504718e-07,-4.211532116552720595e+01,1.378846788344727941e+02,-4.211532116552720595e+01
