frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_CM_abs_A,PY_I_HOT_abs_A,PY_I_RTN_abs_A,PY_I_CM_abs_A,LT_I_HOT_dBuA,LT_I_RTN_dBuA,LT_I_CM_dBuA,PY_I_HOT_dBuA,PY_I_RTN_dBuA,PY_I_CM_dBuA,error_CM_PY_minus_LT_dB,error_HOT_PY_minus_LT_dB,error_RTN_PY_minus_LT_dB,LT_I_CM_phase_deg,PY_I_CM_phase_deg
21134890.398367964,0.00023877243351524022,0.0002387724335152412,0.0004775448670304814,0.00023877243351311193,0.00023877243351311193,0.00047754486702622387,47.559683713528756,47.55968371352879,53.5802836268084,47.55968371345134,47.55968371345134,53.58028362673096,-7.744205277049332e-11,-7.741363106106292e-11,-7.744915819785092e-11,0.5025772068932283,0.502577206943331
21379620.895023838,0.0002561210518258122,0.00025612105182581225,0.0005122421036516244,0.00025612105182791327,0.00025612105182791327,0.0005122421036558265,48.168905533916266,48.168905533916266,54.18950544719589,48.16890553398751,48.16890553398751,54.18950544726714,7.124612011466525e-11,7.124612011466525e-11,7.124612011466525e-11,0.48733102621625907,0.48733102575234144
21627185.237271737,0.00029364932908893784,0.0002936493290889375,0.0005872986581778754,0.0002936493290887659,0.0002936493290887659,0.0005872986581775318,49.35658025864133,49.356580258641316,55.37718017192095,49.35658025863624,49.35658025863624,55.37718017191587,-5.080380560684716e-12,-5.087485988042317e-12,-5.073275133327115e-12,0.4260029690337373,0.4260029695939193
21877616.239497077,0.00042264543191630305,0.00042264543191630006,0.0008452908638326031,0.00042264543192247704,0.00042264543192247704,0.0008452908638449541,52.51952358693546,52.5195235869354,58.54012350021505,52.51952358706234,52.51952358706234,58.54012350034196,1.269100380341115e-10,1.268745108973235e-10,1.269384597435419e-10,0.10755928959458065,0.1075592897865382
22130947.096057948,0.001241954219246034,0.0012419542192459768,0.002483908438492011,0.001241954218873245,0.001241954218873245,0.00248390843774649,61.882111744584655,61.88211174458425,67.90271165786409,61.88211174197747,61.88211174197747,67.9027116552571,-2.6069955083585228e-09,-2.607187354897178e-09,-2.6067823455377948e-09,-173.81893764003252,-173.81893763521947
22387211.385684986,5.03608232402139e-06,5.0360823240251185e-06,1.0072164648046508e-05,5.03608232797195e-06,5.03608232797195e-06,1.00721646559439e-05,14.041856416706938,14.041856416713369,20.06245632998978,14.041856423520596,14.041856423520596,20.06245633680022,6.8104419881365175e-09,6.813657194015832e-09,6.807226782257203e-09,-156.918467878923,-156.91846776821842
22646443.07593221,7.751640831454624e-05,7.751640831454679e-05,0.00015503281662909303,7.751640831607558e-05,7.751640831607558e-05,0.00015503281663215116,37.78787283366373,37.78787283366379,43.80847274694339,37.787872833835095,37.787872833835095,43.80847274711472,1.7133316987383296e-10,1.7136869701062096e-10,1.7130474816440255e-10,0.2490039318933931,0.24900393449447655
22908676.52767936,0.00010594676032066447,0.00010594676032066384,0.0002118935206413283,0.00010594676032015382,0.00010594676032015382,0.00021189352064030764,40.501753624641815,40.50175362464177,46.52235353792142,40.50175362459996,40.50175362459996,46.52235353787958,-4.18367562815547e-11,-4.18580725636275e-11,-4.1815439999481896e-11,0.5339399936668687,0.5339399925887084
23173946.49968644,0.00011943136504257248,0.00011943136504257554,0.00023886273008514802,0.00011943136504259892,0.00011943136504259892,0.00023886273008519784,41.54236792214804,41.54236792214826,47.56296783542777,41.54236792214996,41.54236792214996,47.56296783542958,1.8118839761882555e-12,1.9184653865522705e-12,1.6981971384666394e-12,0.6214011047299234,0.6214011048496854
23442288.153200895,0.00012660572191493488,0.00012660572191493748,0.0002532114438298724,0.00012660572191215152,0.00012660572191215152,0.00025321144382430303,42.04906667917599,42.04906667917618,48.06966659245571,42.04906667898505,42.04906667898505,48.06966659226467,-1.9104362536381814e-10,-1.9094414938081172e-10,-1.9112889049210935e-10,0.6704373117678626,0.6704373122608728
23713737.056618247,0.00013048463897610358,0.0001304846389761094,0.000260969277952213,0.00013048463897093293,0.00013048463897093293,0.00026096927794186587,42.311187765964775,42.31118776596516,48.331787679244584,42.31118776562057,42.31118776562057,48.3317876789002,-3.4438585316820536e-10,-3.4420111205690773e-10,-3.445848051342182e-10,0.7076007740380296,0.7076007737272172
23988329.190196622,0.00013239483590256066,0.00013239483590255936,0.00026478967180511997,0.00013239483590640996,0.00013239483590640996,0.0002647896718128199,42.43742091313696,42.437420913136876,48.45802082641654,42.4374209133895,42.4374209133895,48.45802082666913,2.525837317080004e-10,2.525410991438548e-10,2.52626364272146e-10,0.7406070436360911,0.7406070444914626
24266100.950825892,0.00013301104554165093,0.00013301104554165182,0.0002660220910833028,0.00013301104554185893,0.00013301104554185893,0.00026602209108371786,42.4777541454478,42.47775414544786,48.49835405872745,42.477754145461375,42.477754145461375,48.498354058741,1.355004997094511e-11,1.3578471680375515e-11,1.3514522834157106e-11,0.7724649233557502,0.7724649241187446
24547089.156852063,0.0001327123995074933,0.00013271239950749542,0.0002654247990149887,0.00013271239950460136,0.00013271239950460136,0.0002654247990092027,42.458230030176274,42.45823003017641,48.47882994345596,42.45823002998699,42.45823002998699,48.47882994326662,-1.893454282253515e-10,-1.892814793791331e-10,-1.894164824989275e-10,0.8046258723788322,0.8046258726592183
24831331.052957483,0.00013172805550967564,0.00013172805550967694,0.0002634561110193526,0.0001317280555064731,0.0001317280555064731,0.0002634561110129462,42.393565621548824,42.3935656215489,48.414165534828484,42.39356562133765,42.39356562133765,48.414165534617275,-2.1120882820468978e-10,-2.1117330106790178e-10,-2.1125146076883539e-10,0.8379346507475323,0.8379346507299006
25118864.315097604,0.00013020443078593582,0.00013020443078593254,0.0002604088615718683,0.00013020443078869413,0.00013020443078869413,0.00026040886157738827,42.292515265771144,42.29251526577093,48.313115179050655,42.292515265955146,42.292515265955146,48.31311517923477,1.8411583369015716e-10,1.8400214685243554e-10,1.8421530967316357e-10,0.8729794972266376,0.872979496954282
25409727.055494875,0.00012823922272976542,0.0001282392227297718,0.0002564784454595372,0.0001282392227257202,0.0001282392227257202,0.0002564784454514404,42.160417541070736,42.16041754107117,48.181017454350574,42.16041754079674,42.16041754079674,48.18101745407637,-2.7420554715718026e-10,-2.7399238433645223e-10,-2.744258154052659e-10,0.9102425609507122,0.9102425616675361
25703957.827690486,0.00012589990216468647,0.00012589990216468642,0.0002517998043293729,0.00012589990216284845,0.00012589990216284845,0.0002517998043256969,42.000507852458554,42.000507852458554,48.02110776573818,42.000507852331744,42.000507852331744,48.02110776561137,-1.2681056205110508e-10,-1.2681056205110508e-10,-1.2681056205110508e-10,0.950174462347379,0.9501744620020751
26001595.63165459,0.00012323436312061805,0.00012323436312061556,0.0002464687262412336,0.0001232343631242579,0.0001232343631242579,0.0002464687262485158,41.81463649955198,41.81463649955181,47.83523641283152,41.81463649980853,41.81463649980853,47.835236413088154,2.56633825301833e-10,2.5654856017354177e-10,2.567190904301242e-10,0.9932376408109276,0.993237642301101
26302679.918955714,0.00012027735401929646,0.00012027735401929828,0.00024055470803859477,0.00012027735401832155,0.00012027735401832155,0.0002405547080366431,41.60367730984353,41.60367730984366,47.624277223123215,41.603677309773126,41.603677309773126,47.62427722305275,-7.046452310532914e-11,-7.040767968646833e-11,-7.053557737890515e-11,1.039936908042757,1.0399369065950113
26607250.597990014,0.00011705451927363713,0.00011705451927363656,0.0002341090385472737,0.00011705451927458105,0.00011705451927458105,0.0002341090385491621,41.367763714384466,41.367763714384424,47.38836362766406,41.367763714454505,41.367763714454505,47.38836362773413,7.006661917330348e-11,7.003819746387308e-11,7.008083002801868e-11,1.0908457842998671,1.0908457842872095
26915348.0392711,0.00011358502700710367,0.00011358502700710096,0.00022717005401420466,0.00011358502700755398,0.00011358502700755398,0.00022717005401510796,41.10642171257537,41.106421712575155,47.12702162585488,41.1064217126098,41.1064217126098,47.12702162588943,3.454658781265607e-11,3.4432900974934455e-11,3.4646063795662485e-11,1.1466336431767976,1.1466336425840895
27227013.080781095,0.00010988332821802458,0.0001098833282180239,0.00021976665643604849,0.00010988332821750881,0.00010988332821750881,0.00021976665643501763,40.81863610285407,40.81863610285402,46.83923601613367,40.8186361028133,40.8186361028133,46.839236016092926,-4.0742520468484145e-11,-4.077094217791455e-11,-4.072120418641134e-11,1.2080971562966654,1.2080971572650991
27542287.03338366,0.00010596036514399456,0.00010596036514399731,0.00021192073028799188,0.00010596036514178039,0.00010596036514178039,0.00021192073028356077,40.50286892450626,40.502868924506494,46.523468837786,40.50286892432476,40.50286892432476,46.52346883760438,-1.816147232602816e-10,-1.8150103642256e-10,-1.8173551552536082e-10,1.2761996716027446,1.2761996722236508
27861211.68629972,0.00010182442030813586,0.00010182442030813737,0.00020364884061627324,0.00010182442030640163,0.00010182442030640163,0.00020364884061280326,40.15703892606776,40.1570389260679,46.17763883934746,40.15703892591983,40.15703892591983,46.17763883919945,-1.4800605185882887e-10,-1.4793499758525286e-10,-1.4807000070504728e-10,1.3521227397715334,1.3521227418864017
28183829.312646583,9.748172545047294e-05,9.748172545047077e-05,0.0001949634509009437,9.748172545131868e-05,9.748172545131868e-05,0.00019496345090263737,39.778464153993426,39.77846415399324,45.79906406727296,39.77846415406879,39.77846415406879,45.79906406734842,7.545963853772264e-11,7.536726798207383e-11,7.555200909337145e-11,1.4373357875736938,1.4373357878309092
28510182.675041158,9.293690658671693e-05,9.293690658671185e-05,0.00018587381317342877,9.293690659074186e-05,9.293690659074186e-05,0.0001858738131814837,39.36376425705168,39.3637642570512,45.38436417033107,39.363764257427846,39.363764257427846,45.38436417070747,3.7640290884155547e-10,3.7616842973875464e-10,3.766444933717139e-10,1.533692648519598,1.5336926489643232
28840315.03126815,8.819331532541892e-05,8.819331532541602e-05,0.00017638663065083491,8.81933153276705e-05,8.81933153276705e-05,0.000176386630655341,38.90871337444977,38.90871337444948,44.92931328772925,38.90871337467152,38.90871337467152,44.929313287951146,2.2189539095052169e-10,2.2175328240336967e-10,2.220374994976737e-10,1.6435685969069787,1.6435685966615246
29174270.140013784,8.325328028306055e-05,8.325328028305909e-05,0.00016650656056611964,8.32532802842226e-05,8.32532802842226e-05,0.0001665065605684452,38.40802708519267,38.408027085192515,44.42862699847222,38.408027085313904,38.408027085313904,44.428626998593536,1.213180667036795e-10,1.212328015753883e-10,1.2138912097725552e-10,1.7700595339891871,1.7700595342165226
29512092.266666003,7.811830231712428e-05,7.811830231712462e-05,0.0001562366046342489,7.811830231735553e-05,7.811830231735553e-05,0.00015623660463471106,37.8550559308426,37.85505593084264,43.87565584412225,37.85505593086831,37.85505593086831,43.875655844147936,2.5686119897727622e-11,2.5707436179800425e-11,2.567190904301242e-11,1.9172793275367446,1.9172793270476283
29853826.189181767,7.278921095721728e-05,7.278921095721946e-05,0.00014557842191443673,7.27892109559354e-05,7.27892109559354e-05,0.0001455784219118708,37.24134023214341,37.24134023214367,43.26194014542317,37.24134023199044,37.24134023199044,43.26194014527006,-1.531077487015864e-10,-1.5296564015443437e-10,-1.532285409666656e-10,2.0908169406163593,2.0908169413688946
30199517.204022363,6.72662961890936e-05,6.726629618909428e-05,0.00013453259237818788,6.726629618878979e-05,6.726629618878979e-05,0.00013453259237757958,36.555950305128434,36.55595030512852,42.5765502184081,36.555950305089205,36.555950305089205,42.57655021836882,-3.927880243281834e-11,-3.922906444131513e-11,-3.9314329569606343e-11,2.298463608658318,2.298463609771569
30549211.132157363,6.154942922024321e-05,6.154942922024278e-05,0.000123098858440486,6.154942922113996e-05,6.154942922113996e-05,0.0001230988584422799,35.784480596963874,35.78448059696382,41.80508051024347,35.78448059709043,35.78448059709043,41.805080510370054,1.2658318837566185e-10,1.2655476666623144e-10,1.2661161008509225e-10,2.5514164649087694,2.551416464829851
30902954.32513816,5.563818919506e-05,5.563818919505815e-05,0.00011127637839011813,5.563818919627353e-05,5.563818919627353e-05,0.00011127637839254706,34.907459739343885,34.9074597393436,40.92805965262337,34.90745973953334,34.90745973953334,40.92805965281296,1.8959411818286753e-10,1.894520096357155e-10,1.8973622673001955e-10,2.86636733239878,2.8663673325794217
31260793.671241835,4.9532023900283024e-05,4.9532023900282e-05,9.906404780056503e-05,4.9532023900546214e-05,4.9532023900546214e-05,9.906404780109243e-05,33.897721476171256,33.89772147617108,39.918321389450796,33.897721476217406,33.897721476217406,39.91832138949703,4.623501581590972e-11,4.614975068761851e-11,4.632738637155853e-11,3.2693413997810286,3.2693414000698544
31622776.60168611,4.323050226044612e-05,4.323050226044548e-05,8.646100452089161e-05,4.3230502260367775e-05,4.3230502260367775e-05,8.646100452073555e-05,32.71580562562705,32.71580562562691,38.7364055389066,32.7158056256113,32.7158056256113,38.73640553889093,-1.567457275086781e-11,-1.574562702444382e-11,-1.56106239046494e-11,3.8032707451544123,3.8032707449920506
31988951.09691632,3.6733800297767166e-05,3.673380029776718e-05,7.346760059553434e-05,3.6733800297957165e-05,3.6733800297957165e-05,7.346760059591433e-05,31.30131721268497,31.30131721268497,37.321917125964596,31.30131721272989,31.30131721272989,37.32191712600952,4.4920511754753534e-11,4.4920511754753534e-11,4.4920511754753534e-11,4.544352132635656,4.544352132753337
32359365.6929652,3.0043828683569685e-05,3.004382868357003e-05,6.0087657367139715e-05,3.0043828683575502e-05,3.0043828683575502e-05,6.0087657367151005e-05,29.555105537477164,29.555105537477267,35.575705450756836,29.55510553747885,29.55510553747885,35.57570545075847,1.6342482922482304e-12,1.6839862837514374e-12,1.580957587066223e-12,5.641875878940352,5.641875878576499
32734069.487886216,2.3167430820750348e-05,2.3167430820751927e-05,4.633486164150227e-05,2.3167430819996425e-05,2.3167430819996425e-05,4.633486163999285e-05,27.297557497347427,27.297557497348016,33.31815741062734,27.29755749706477,27.29755749706477,33.31815741034439,-2.829523282343871e-10,-2.8265745299904665e-10,-2.8324720346972754e-10,7.432869868642629,7.432869868357758
33113112.148261543,1.612827266215245e-05,1.6128272662153325e-05,3.225654532430578e-05,1.6128272661649585e-05,1.6128272661649585e-05,3.225654532329917e-05,24.151757138894027,24.1517571388945,30.172357052173886,24.15175713862321,24.15175713862321,30.172357051902836,-2.710507374104054e-10,-2.708162583076046e-10,-2.7128876922688505e-10,10.867301238238005,10.867301237651342
33496543.915785227,9.037001669053018e-06,9.037001669053212e-06,1.807400333810623e-05,9.037001668984582e-06,9.037001668984582e-06,1.8074003337969163e-05,19.120487249819472,19.120487249819657,25.141087163099186,19.120487249753694,19.120487249753694,25.141087163033315,-6.587086431864009e-11,-6.577849376299127e-11,-6.59632348742889e-11,19.95885013866838,19.958850138478937
33884415.613922745,3.26580397217722e-06,3.265803972177216e-06,6.531607944354436e-06,3.265803972179204e-06,3.265803972179204e-06,6.531607944358408e-06,10.279802258614746,10.279802258614733,16.300402171894362,10.279802258620022,10.279802258620022,16.300402171899645,5.282885240376345e-12,5.275779813018744e-12,5.288214310894546e-12,73.35970428468447,73.35970428439155
