frequency_Hz,I_HOT_abs_A,I_RTN_abs_A,I_NM_abs_A,I_HOT_dBuA,I_RTN_dBuA,I_NM_dBuA,I_NM_phase_deg
4.027170343254595064e+05,1.043919423362997618e-05,1.043919423362997618e-05,1.043919423362997618e-05,2.037333956452563299e+01,2.037333956452563299e+01,2.037333956452563299e+01,-1.826522203888052331e+01
4.073802778041121783e+05,9.934728866707996127e-06,9.934728866707996127e-06,9.934728866707996127e-06,1.994312038150979305e+01,1.994312038150979305e+01,1.994312038150979305e+01,-1.863257504368717576e+01
4.120975190973303979e+05,9.453944414799594643e-06,9.453944414799594643e-06,9.453944414799594643e-06,1.951226089012534004e+01,1.951226089012534004e+01,1.951226089012534004e+01,-1.900105712391412638e+01
4.168693834703355096e+05,8.995750225230674690e-06,8.995750225230674690e-06,8.995750225230674690e-06,1.908074776739731604e+01,1.908074776739731604e+01,1.908074776739731604e+01,-1.937067750960705936e+01
4.216965034285822767e+05,8.559105362531508623e-06,8.559105362531508623e-06,8.559105362531508623e-06,1.864856745143801220e+01,1.864856745143801220e+01,1.864856745143801220e+01,-1.974144460408416535e+01
4.265795188015925814e+05,8.143016350952050656e-06,8.143016350952050656e-06,8.143016350952050656e-06,1.821570613690088081e+01,1.821570613690088081e+01,1.821570613690088081e+01,-2.011336596677349675e+01
4.315190768277650350e+05,7.746535019465239144e-06,7.746535019465239144e-06,7.746535019465239144e-06,1.778214977031955968e+01,1.778214977031955968e+01,1.778214977031955968e+01,-2.048644829588365113e+01
4.365158322401665500e+05,7.368756444594939472e-06,7.368756444594939472e-06,7.368756444594939472e-06,1.734788404532488926e+01,1.734788404532488926e+01,1.734788404532488926e+01,-2.086069741091304053e+01
4.415704473533120472e+05,7.008816986618805129e-06,7.008816986618805129e-06,7.008816986618805129e-06,1.691289439773261449e+01,1.691289439773261449e+01,1.691289439773261449e+01,-2.123611823500309370e+01
4.466835921509634936e+05,6.665892414897651428e-06,6.665892414897651428e-06,6.665892414897651428e-06,1.647716600049162139e+01,1.647716600049162139e+01,1.647716600049162139e+01,-2.161271477714213063e+01
4.518559443749226048e+05,6.339196118281423216e-06,6.339196118281423216e-06,6.339196118281423216e-06,1.604068375848697414e+01,1.604068375848697414e+01,1.604068375848697414e+01,-2.199049011422228617e+01
4.570881896148751839e+05,6.027977396720812637e-06,6.027977396720812637e-06,6.027977396720812637e-06,1.560343230318423657e+01,1.560343230318423657e+01,1.560343230318423657e+01,-2.236944637295694349e+01
4.623810213992603240e+05,5.731519830396502296e-06,5.731519830396502296e-06,5.731519830396502296e-06,1.516539598710853376e+01,1.516539598710853376e+01,1.516539598710853376e+01,-2.274958471165958684e+01
4.677351412871981156e+05,5.449139722841953231e-06,5.449139722841953231e-06,5.449139722841953231e-06,1.472655887814561027e+01,1.472655887814561027e+01,1.472655887814561027e+01,-2.313090530188918947e+01
4.731512589614812750e+05,5.180184614698559358e-06,5.180184614698559358e-06,5.180184614698559358e-06,1.428690475365424994e+01,1.428690475365424994e+01,1.428690475365424994e+01,-2.351340730996293615e+01
4.786300923226380255e+05,4.924031864895043793e-06,4.924031864895043793e-06,4.924031864895043793e-06,1.384641709437853407e+01,1.384641709437853407e+01,1.384641709437853407e+01,-2.389708887833819517e+01
4.841723675840998767e+05,4.680087296187871021e-06,4.680087296187871021e-06,4.680087296187871021e-06,1.340507907814529709e+01,1.340507907814529709e+01,1.340507907814529709e+01,-2.428194710686438285e+01
4.897788193684456637e+05,4.447783902142181522e-06,4.447783902142181522e-06,4.447783902142181522e-06,1.296287357333684298e+01,1.296287357333684298e+01,1.296287357333684298e+01,-2.466797803390167587e+01
4.954501908047905308e+05,4.226580612761236856e-06,4.226580612761236856e-06,4.226580612761236856e-06,1.251978313212010185e+01,1.251978313212010185e+01,1.251978313212010185e+01,-2.505517661730736734e+01
5.011872336272724788e+05,4.015961116104656156e-06,4.015961116104656156e-06,4.015961116104656156e-06,1.207578998342184917e+01,1.207578998342184917e+01,1.207578998342184917e+01,-2.544353671528228489e+01
5.069907082747044624e+05,3.815432733351982822e-06,3.815432733351982822e-06,3.815432733351982822e-06,1.163087602562977452e+01,1.163087602562977452e+01,1.163087602562977452e+01,-2.583305106707487298e+01
5.128613839913647971e+05,3.624525344887791130e-06,3.624525344887791130e-06,3.624525344887791130e-06,1.118502281900567397e+01,1.118502281900567397e+01,1.118502281900567397e+01,-2.622371127353340015e+01
5.188000389289609739e+05,3.442790365092252456e-06,3.442790365092252456e-06,3.442790365092252456e-06,1.073821157779111424e+01,1.073821157779111424e+01,1.073821157779111424e+01,-2.661550777749755525e+01
5.248074602497733431e+05,3.269799763627639242e-06,3.269799763627639242e-06,3.269799763627639242e-06,1.029042316198725615e+01,1.029042316198725615e+01,1.029042316198725615e+01,-2.700842984401770153e+01
5.308844442309879232e+05,3.105145131111583940e-06,3.105145131111583940e-06,3.105145131111583940e-06,9.841638068789320570e+00,9.841638068789320570e+00,9.841638068789320570e+00,-2.740246554038692750e+01
5.370317963702533161e+05,2.948436787162951929e-06,2.948436787162951929e-06,2.948436787162951929e-06,9.391836423652788923e+00,9.391836423652788923e+00,9.391836423652788923e+00,-2.779760171597048313e+01
5.432503314924325095e+05,2.799302928899642229e-06,2.799302928899642229e-06,2.799302928899642229e-06,8.940997970972482278e+00,8.940997970972482278e+00,8.940997970972482278e+00,-2.819382398180993476e+01
5.495408738576248288e+05,2.657388818052025242e-06,2.657388818052025242e-06,2.657388818052025242e-06,8.489102064346299770e+00,8.489102064346299770e+00,8.489102064346299770e+00,-2.859111668998297162e+01
5.559042572704036720e+05,2.522356004942526859e-06,2.522356004942526859e-06,2.522356004942526859e-06,8.036127656403991182e+00,8.036127656403991182e+00,8.036127656403991182e+00,-2.898946291268763886e+01
5.623413251903491328e+05,2.393881587657967443e-06,2.393881587657967443e-06,2.393881587657967443e-06,7.582053288169814387e+00,7.582053288169814387e+00,7.582053288169814387e+00,-2.938884442102521533e+01
5.688529308438412845e+05,2.271657504820011960e-06,2.271657504820011960e-06,2.271657504820011960e-06,7.126857077935023099e+00,7.126857077935023099e+00,7.126857077935023099e+00,-2.978924166344406999e+01
5.754399373371566180e+05,2.155389860429678428e-06,2.155389860429678428e-06,2.155389860429678428e-06,6.670516709609013439e+00,6.670516709609013439e+00,6.670516709609013439e+00,-3.019063374380751696e+01
5.821032177708721720e+05,2.044798279331858718e-06,2.044798279331858718e-06,2.044798279331858718e-06,6.213009420518847747e+00,6.213009420518847747e+00,6.213009420518847747e+00,-3.059299839904157992e+01
5.888436553555884166e+05,1.939615291911662532e-06,1.939615291911662532e-06,1.939615291911662532e-06,5.754311988625078200e+00,5.754311988625078200e+00,5.754311988625078200e+00,-3.099631197631384083e+01
5.956621435290109366e+05,1.839585746696853050e-06,1.839585746696853050e-06,1.839585746696853050e-06,5.294400719117556164e+00,5.294400719117556164e+00,5.294400719117556164e+00,-3.140054940969060127e+01
6.025595860743580852e+05,1.744466249602020252e-06,1.744466249602020252e-06,1.744466249602020252e-06,4.833251430358488143e+00,4.833251430358488143e+00,4.833251430358488143e+00,-3.180568419620963994e+01
6.095368972401693463e+05,1.654024628605727809e-06,1.654024628605727809e-06,1.654024628605727809e-06,4.370839439130211446e+00,4.370839439130211446e+00,4.370839439130211446e+00,-3.221168837130574047e+01
6.165950018614821602e+05,1.568039422708392208e-06,1.568039422708392208e-06,1.568039422708392208e-06,3.907139545150673854e+00,3.907139545150673854e+00,3.907139545150673854e+00,-3.261853248351247458e+01
6.237348354824191192e+05,1.486299394069722657e-06,1.486299394069722657e-06,1.486299394069722657e-06,3.442126014812048496e+00,3.442126014812048496e+00,3.442126014812048496e+00,-3.302618556836165453e+01
6.309573444801942678e+05,1.408603062275019148e-06,1.408603062275019148e-06,1.408603062275019148e-06,2.975772564097955541e+00,2.975772564097955541e+00,2.975772564097955541e+00,-3.343461512139134584e+01
6.382634861905482830e+05,1.334758259727185627e-06,1.334758259727185627e-06,1.334758259727185627e-06,2.508052340632115573e+00,2.508052340632115573e+00,2.508052340632115573e+00,-3.384378707016486487e+01
6.456542290346563095e+05,1.264581707206433321e-06,1.264581707206433321e-06,1.264581707206433321e-06,2.038937904806292778e+00,2.038937904806292778e+00,2.038937904806292778e+00,-3.425366574519637197e+01
6.531305526474716607e+05,1.197898608683898881e-06,1.197898608683898881e-06,1.197898608683898881e-06,1.568401209937798413e+00,1.568401209937798413e+00,1.568401209937798413e+00,-3.466421384966444208e+01
6.606934480075964238e+05,1.134542264515557086e-06,1.134542264515557086e-06,1.134542264515557086e-06,1.096413581395619508e+00,1.096413581395619508e+00,1.096413581395619508e+00,-3.507539242779061084e+01
6.683439175686149392e+05,1.074353702183849577e-06,1.074353702183849577e-06,1.074353702183849577e-06,6.229456946407373463e-01,6.229456946407373463e-01,6.229456946407373463e-01,-3.548716083174156921e+01
6.760829753919818904e+05,1.017181323790808053e-06,1.017181323790808053e-06,1.017181323790808053e-06,1.479675521132160776e-01,1.479675521132160776e-01,1.479675521132160776e-01,-3.589947668690858507e+01
6.839116472814292647e+05,9.628805695435794264e-07,9.628805695435794264e-07,9.628805695435794264e-07,-3.285515410975313744e-01,-3.285515410975313744e-01,-3.285515410975313744e-01,-3.631229585539919213e+01
6.918309709189363057e+05,9.113135965070461451e-07,9.113135965070461451e-07,9.113135965070461451e-07,-8.066430028712840983e-01,-8.066430028712840983e-01,-8.066430028712840983e-01,-3.672557239756467595e+01
6.998419960022745654e+05,8.623489719313386284e-07,8.623489719313386284e-07,8.623489719313386284e-07,-1.286339001038781404e+00,-1.286339001038781404e+00,-1.286339001038781404e+00,-3.713925853137227051e+01
7.079457843841373688e+05,8.158613804933819525e-07,8.158613804933819525e-07,8.158613804933819525e-07,-1.767672481805715456e+00,-1.767672481805715456e+00,-1.767672481805715456e+00,-3.755330458941276817e+01
7.161434102129027015e+05,7.717313448213840956e-07,7.717313448213840956e-07,7.717313448213840956e-07,-2.250677199704630205e+00,-2.250677199704630205e+00,-2.250677199704630205e+00,-3.796765897331968631e+01
7.244359600749891251e+05,7.298449587002420463e-07,7.298449587002420463e-07,7.298449587002420463e-07,-2.735387749160673732e+00,-2.735387749160673732e+00,-2.735387749160673732e+00,-3.838226810535244482e+01
7.328245331389044877e+05,6.900936323823542197e-07,6.900936323823542197e-07,6.900936323823542197e-07,-3.221839597770910224e+00,-3.221839597770910224e+00,-3.221839597770910224e+00,-3.879707637688301958e+01
7.413102413009176962e+05,6.523738494553326165e-07,6.523738494553326165e-07,6.523738494553326165e-07,-3.710069121392728597e+00,-3.710069121392728597e+00,-3.710069121392728597e+00,-3.921202609349468560e+01
7.498942093324558809e+05,6.165869347420657521e-07,6.165869347420657521e-07,6.165869347420657521e-07,-4.200113641153619959e+00,-4.200113641153619959e+00,-4.200113641153619959e+00,-3.962705741638625767e+01
7.585775750291835284e+05,5.826388327331006429e-07,5.826388327331006429e-07,5.826388327331006429e-07,-4.692011462492756024e+00,-4.692011462492756024e+00,-4.692011462492756024e+00,-4.004210829974257990e+01
7.673614893618185306e+05,5.504398960734861871e-07,5.504398960734861871e-07,5.504398960734861871e-07,-5.185801916358282249e+00,-5.185801916358282249e+00,-5.185801916358282249e+00,-4.045711442370869548e+01
7.762471166286927182e+05,5.199046836481230726e-07,5.199046836481230726e-07,5.199046836481230726e-07,-5.681525402689334925e+00,-5.681525402689334925e+00,-5.681525402689334925e+00,-4.087200912257242180e+01
7.852356346100709634e+05,4.909517678302981071e-07,4.909517678302981071e-07,4.909517678302981071e-07,-6.179223436320906870e+00,-6.179223436320906870e+00,-6.179223436320906870e+00,-4.128672330772766230e+01
7.943282347242821706e+05,4.635035504776845496e-07,4.635035504776845496e-07,4.635035504776845496e-07,-6.678938695461493325e+00,-6.678938695461493325e+00,-6.678938695461493325e+00,-4.170118538495693628e+01
8.035261221856176853e+05,4.374860872792838377e-07,4.374860872792838377e-07,4.374860872792838377e-07,-7.180715072897820406e+00,-7.180715072897820406e+00,-7.180715072897820406e+00,-4.211532116552720595e+01
8.128305161640995648e+05,4.128289200742765554e-07,4.128289200742765554e-07,4.128289200742765554e-07,-7.684597730100676927e+00,-7.684597730100676927e+00,-7.684597730100676927e+00,-4.252905377055861180e+01
8.222426499470712151e+05,3.894649167814426731e-07,3.894649167814426731e-07,3.894649167814426731e-07,-8.190633154409086458e+00,-8.190633154409086458e+00,-8.190633154409086458e+00,-4.294230352807112894e+01
8.317637711026708130e+05,3.673301185938604628e-07,3.673301185938604628e-07,3.673301185938604628e-07,-8.698869219489344218e+00,-8.698869219489344218e+00,-8.698869219489344218e+00,-4.335498786206866839e+01
8.413951416451964760e+05,3.463635941094278159e-07,3.463635941094278159e-07,3.463635941094278159e-07,-9.209355249276672595e+00,-9.209355249276672595e+00,-9.209355249276672595e+00,-4.376702117296245831e+01
8.511380382023758721e+05,3.265073000826861153e-07,3.265073000826861153e-07,3.265073000826861153e-07,-9.722142085622810015e+00,-9.722142085622810015e+00,-9.722142085622810015e+00,-4.417831470857372267e+01
8.609937521846016170e+05,3.077059484976039169e-07,3.077059484976039169e-07,3.077059484976039169e-07,-1.023728215989230073e+01,-1.023728215989230073e+01,-1.023728215989230073e+01,-4.458877642489134985e+01
8.709635899560796097e+05,2.899068796748502480e-07,2.899068796748502480e-07,2.899068796748502480e-07,-1.075482956876254015e+01,-1.075482956876254015e+01,-1.075482956876254015e+01,-4.499831083568099643e+01
8.810488730080146343e+05,2.730599411397587776e-07,2.730599411397587776e-07,2.730599411397587776e-07,-1.127484015451163302e+01,-1.127484015451163302e+01,-1.127484015451163302e+01,-4.540681884996840267e+01
8.912509381337459199e+05,2.571173719900114284e-07,2.571173719900114284e-07,2.571173719900114284e-07,-1.179737159008919356e+01,-1.179737159008919356e+01,-1.179737159008919356e+01,-4.581419759632073863e+01
9.015711376059569884e+05,2.420336925135547554e-07,2.420336925135547554e-07,2.420336925135547554e-07,-1.232248346929981508e+01,-1.232248346929981508e+01,-1.232248346929981508e+01,-4.622034023275931958e+01
9.120108393559096148e+05,2.277655988189054981e-07,2.277655988189054981e-07,2.277655988189054981e-07,-1.285023740244593071e+01,-1.285023740244593071e+01,-1.285023740244593071e+01,-4.662513574102030134e+01
9.225714271547629032e+05,2.142718622506197149e-07,2.142718622506197149e-07,2.142718622506197149e-07,-1.338069711781124127e+01,-1.338069711781124127e+01,-1.338069711781124127e+01,-4.702846870376221489e+01
9.332543007969923783e+05,2.015132333731153770e-07,2.015132333731153770e-07,2.015132333731153770e-07,-1.391392856939458866e+01,-1.391392856939458866e+01,-1.391392856939458866e+01,-4.743021906318246295e+01
9.440608762859225972e+05,1.894523503158909523e-07,1.894523503158909523e-07,1.894523503158909523e-07,-1.445000005133841725e+01,-1.445000005133841725e+01,-1.445000005133841725e+01,-4.783026185935459296e+01
9.549925860214368440e+05,1.780536512825361432e-07,1.780536512825361432e-07,1.780536512825361432e-07,-1.498898231953639915e+01,-1.498898231953639915e+01,-1.498898231953639915e+01,-4.822846694643273935e+01
9.660508789898121031e+05,1.672832910350532673e-07,1.672832910350532673e-07,1.672832910350532673e-07,-1.553094872094017731e+01,-1.553094872094017731e+01,-1.553094872094017731e+01,-4.862469868467922396e+01
9.772372209558112081e+05,1.571090611733819438e-07,1.571090611733819438e-07,1.571090611733819438e-07,-1.607597533113987254e+01,-1.607597533113987254e+01,-1.607597533113987254e+01,-4.901881560606917532e+01
9.885530946569390362e+05,1.475003140384448318e-07,1.475003140384448318e-07,1.475003140384448318e-07,-1.662414110083249952e+01,-1.662414110083249952e+01,-1.662414110083249952e+01,-4.941067005098572196e+01
1.000000000000000000e+06,1.384278900746199483e-07,1.384278900746199483e-07,1.384278900746199483e-07,-1.717552801185862421e+01,-1.717552801185862421e+01,-1.717552801185862421e+01,-4.980010777326707228e+01
