frequency_hz,impedance_real_ohm,impedance_imag_ohm,magnitude_ohm,phase_deg,load_magnitude_ohm,load_phase_deg,external_impedance_magnitude_ohm,external_impedance_phase_deg
5054.40922707022,0.579303059159637,-1.47389970742385,1.58365791189128,-68.543136960644,1.57429780573894,-89.0900992859369,0.336747213796372,12.9820669770473
5105.85340323101,0.579467039255976,-1.45702420999143,1.56802474409215,-68.3119952599678,1.55843351097645,-89.0808360320089,0.337063902062234,13.1040012602546
5157.82118227832,0.57963229529639,-1.44029813295751,1.55255670091352,-68.0782173032988,1.54272903286735,-89.0714784276983,0.3373846703169,13.2269711764348
5210.31789348364,0.579798826692188,-1.42371976106509,1.53725230117925,-67.8417708282466,1.52718276092547,-89.0620255105941,0.337709584790454,13.3509828545428
5263.34892036025,0.579966633011916,-1.40728739420399,1.5221100831716,-67.6026231725886,1.5117931008886,-89.0524763084247,0.338038712829426,13.4760423899554
5316.91970121523,0.580135713979157,-1.39099934723652,1.50712860454791,-67.3607412720181,1.49655847455503,-89.0428298389557,0.338372122913758,13.6021558422054
5371.03572970718,0.580306069470388,-1.37485394982465,1.49230644226064,-67.1160916581065,1.48147731962174,-89.0330851098866,0.338709884673951,13.7293292326648
5425.70255540962,0.580477699512881,-1.35884954625875,1.47764219248077,-66.8686404564964,1.46654808952411,-89.023241118746,0.339052068908386,13.857568542176
5480.92578438002,0.58065060428266,-1.34298449528778,1.46313447052456,-66.6183533853451,1.4517692532774,-89.0132968527856,0.339398747600816,13.9868797086324
5536.71107973477,0.580824784102495,-1.32725716995098,1.44878191078368,-66.3651957540373,1.43713929531971,-89.0032512888742,0.339749993938038,14.1172686245056
5593.06416222991,0.581000239439961,-1.31166595741105,1.43458316665864,-66.1091324621877,1.42265671535655,-88.9931033933886,0.34010588232773,14.2487411343213
5649.9908108478,0.581176970905526,-1.29620925878872,1.42053691049565,-65.8501279989567,1.40832002820701,-88.9828521221054,0.340466488416465,14.3813030320819
5707.4968633897,0.581354979250696,-1.28088548899882,1.40664183352669,-65.5881464426992,1.39412776365145,-88.9724964200899,0.340831889107887,14.5149600586363
5765.58821707449,0.581534265366204,-1.2656930765877,1.39289664581298,-65.323151460974,1.38007846628074,-88.962035221585,0.341202162581056,14.6497178989969
5824.27082914343,0.581714830280235,-1.25063046357212,1.37930007619175,-65.0551063109367,1.36617069534698,-88.9514674498981,0.341577388308961,14.7855821796031
5883.55071747102,0.581896675156705,-1.23569610527941,1.36585087222623,-64.7839738401432,1.35240302461578,-88.9407920172874,0.34195764707719,14.9225584655314
5943.43396118218,0.582079801293577,-1.22088847018915,1.35254780015894,-64.5097164877932,1.33877404221998,-88.9300078248461,0.34234302100276,15.0606522576526
6003.92670127564,0.582264210121218,-1.20620603977603,1.33938964486823,-64.2322962864406,1.3252823505149,-88.9191137623866,0.34273359355311,15.1998689897346
6065.03514125369,0.582449903200799,-1.19164730835417,1.32637520982804,-63.9516748642041,1.31192656593498,-88.9081087083222,0.343129449565245,15.3402140254926
6126.76554775838,0.582636882222737,-1.17721078292272,1.31350331707071,-63.6678134475079,1.29870531885189,-88.896991529548,0.343530675265027,15.4816926555858
6189.12425121411,0.582825149005172,-1.1628949830127,1.30077280715312,-63.3806728643888,1.28561725343412,-88.8857610813209,0.343937358286626,15.6243100945604
